id,country,year,project,treatment,site,elevation,latitude,longitude,gradient,plot_id,taxon,genus,species,date,individual_nr,plant_height_cm,wet_mass_total_g,leaf_thickness_ave_mm,leaf_area_total_cm2,leaf_thickness_1_mm,leaf_thickness_2_mm,leaf_thickness_3_mm,bulk,nr_leaves,number_leaves_scan,area_flag,dry_flag,wet_flag,comment,dry_mass_total_g,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc
BLM2463,PE,2018,TRUE,C,TRE,3714.7,-13.119695,-71.620927,1,4,Vaccinium floribundum,Vaccinium,floribundum,2018-03-16T00:00:00Z,2,31,0.105,0.400666667,3.534,0.417,0.375,0.41,bulk,10,10,NA,NA,NA,NA,0.038,0.0105,NA,0.3534,NA,NA
BLN1104,PE,2018,TRUE,C,TRE,3714.7,-13.119695,-71.620927,1,4,Vaccinium floribundum,Vaccinium,floribundum,2018-03-16T00:00:00Z,3,13,0.15,0.441333333,3.875,0.434,0.412,0.478,bulk,10,10,NA,NA,NA,NA,0.063,0.015,NA,0.3875,NA,NA
BLO0403,PE,2018,TRUE,C,TRE,3714.7,-13.119695,-71.620927,1,4,Vaccinium floribundum,Vaccinium,floribundum,2018-03-16T00:00:00Z,2,45,0.206,0.520333333,5.205,0.5,0.543,0.518,bulk,10,10,NA,NA,NA,NA,0.091,0.0206,NA,0.5205,NA,NA
BLP0166,PE,2018,TRUE,C,TRE,3714.7,-13.119695,-71.620927,1,4,Vaccinium floribundum,Vaccinium,floribundum,2018-03-16T00:00:00Z,1,46,0.171,0.474666667,4.498,0.477,0.472,0.475,bulk,10,10,NA,NA,NA,NA,0.079,0.0171,NA,0.4498,NA,NA
BLQ6714,PE,2018,TRUE,B,QUE,3889.8,-13.214146,-71.619396,1,4,Carex pichinchensis,Carex,pichinchensis,2018-03-17T00:00:00Z,1,21,0.25,0.297,11.578,0.307,0.283,0.301,NA,1,1,NA,NA,NA,NA,0.109,0.25,NA,11.578,NA,NA
BLS7288,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,2,32,0.108,0.319333333,2.882,0.187,0.34,0.431,bulk,10,11,NA,NA,NA,NA,0.066,0.0108,0.0066,0.2882,43.66666667,0.611111111
BLT2652,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Gaultheria glomerata,Gaultheria,glomerata,2018-03-18T00:00:00Z,2,21,0.12,0.432,3.461,0.443,0.416,0.437,NA,1,1,NA,NA,NA,NA,0.084,0.12,0.084,3.461,41.20238095,0.7
BLU6409,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,3,29,0.145,0.017333333,3.687,0.018,0.017,0.017,bulk,10,10,NA,NA,NA,NA,0.09,0.0145,0.009,0.36870000000000003,40.96666667,0.620689655
BLV6615,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Gaultheria glomerata,Gaultheria,glomerata,2018-03-18T00:00:00Z,1,17,0.13,0.020333333,3.705,0.02,0.02,0.021,NA,1,1,NA,NA,NA,NA,0.084,0.13,0.084,3.705,44.10714286,0.646153846
BLW3118,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,4,18,0.09,0.377,2.512,0.318,0.392,0.421,bulk,10,10,NA,NA,NA,NA,0.056,0.009,0.0056,0.2512,44.85714286,0.622222222
BLX7926,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Pernettya prostrata,Pernettya,prostrata,2018-03-18T00:00:00Z,5,29,0.085,0.493,2.333,0.562,0.467,0.45,bulk,10,11,NA,NA,NA,NA,0.056,0.0085,0.0056,0.2333,41.66071429,0.658823529
BLZ5444,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Gaultheria glomerata,Gaultheria,glomerata,2018-03-18T00:00:00Z,3,3,0.1,0.393333333,3.691,0.403,0.387,0.39,NA,1,1,NA,NA,NA,NA,0.06,0.1,0.06,3.691,61.51666667,0.6
BMA6587,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,2018-03-18T00:00:00Z,3,14,0.543,0.608666667,10.03,0.56,0.739,0.527,NA,1,1,NA,NA,NA,NA,NA,0.543,NA,10.03,NA,NA
BMB7393,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Gaultheria glomerata,Gaultheria,glomerata,2018-03-18T00:00:00Z,4,29,0.3,0.491,7.266,0.484,0.487,0.502,NA,1,1,NA,NA,NA,NA,0.164,0.3,0.164,7.266,44.30487805,0.546666667
BMC2219,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,2018-03-18T00:00:00Z,2,15,0.45,0.288333333,11.75,0.286,0.292,0.287,NA,1,5,NA,NA,NA,Corrected fom sp. to narrow by Trace,NA,0.45,NA,11.75,NA,NA
BMD7274,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Gaultheria glomerata,Gaultheria,glomerata,2018-03-18T00:00:00Z,5,18,0.27,0.55,6.544,0.541,0.545,0.564,NA,1,1,NA,NA,NA,NA,0.139,0.27,0.139,6.544,47.07913669,0.514814815
BME0296,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Elaphoglossum spnarrow,Elaphoglossum,spnarrow,2018-03-18T00:00:00Z,1,29,0.51,0.291666667,12.996,0.279,0.301,0.295,NA,1,5,NA,NA,NA,Corrected fom sp. to narrow by Trace,NA,0.51,NA,12.996,NA,NA
BMG2225,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Alchemilla sp,Alchemilla,sp,2018-03-18T00:00:00Z,2,4,0.061,0.181,2.342,0.188,0.181,0.174,NA,1,4,NA,NA,NA,NA,0.038,0.061,0.038,2.342,61.63157895,0.62295082
BMH2881,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Alchemilla sp,Alchemilla,sp,2018-03-18T00:00:00Z,5,6,0.227,0.181333333,6.232,0.18,0.195,0.169,NA,1,3,NA,NA,NA,NA,0.076,0.227,0.076,6.232,82,0.334801762
BMI6709,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Alchemilla sp,Alchemilla,sp,2018-03-18T00:00:00Z,1,6,0.082,0.233666667,4.452,0.231,0.26,0.21,NA,1,3,NA,NA,NA,NA,0.02,0.082,0.02,4.452,222.6,0.243902439
BMJ4678,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Alchemilla sp,Alchemilla,sp,2018-03-18T00:00:00Z,4,4,0.091,0.158,3.223,0.157,0.156,0.161,NA,1,6,NA,NA,NA,NA,0.023,0.091,0.023,3.223,140.1304348,0.252747253
BMK3171,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Elaphoglossum sp,Elaphoglossum,sp,2018-03-18T00:00:00Z,4,22,0.775,0.625,11.288,0.628,0.652,0.595,NA,1,5,NA,NA,NA,NA,NA,0.775,NA,11.288,NA,NA
BML4402,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Alchemilla sp,Alchemilla,sp,2018-03-18T00:00:00Z,3,5,0.133,0.388,4.223,0.395,0.361,0.408,NA,1,4,NA,NA,NA,NA,0.045,0.133,0.045,4.223,93.84444444,0.338345865
BMN6907,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Chaptalia cordata,Chaptalia,cordata,2018-03-18T00:00:00Z,5,7,1.153,0.595,21.323,0.664,0.676,0.445,NA,1,4,NA,NA,NA,NA,0.167,1.153,0.167,21.323,127.6826347,0.144839549
BMP5828,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Chaptalia cordata,Chaptalia,cordata,2018-03-18T00:00:00Z,2,5,0.265,0.017666667,5.163,0.019,0.016,0.018,NA,1,2,NA,NA,NA,NA,0.055,0.265,0.055,5.163,93.87272727,0.20754717
BMQ1962,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Chaptalia cordata,Chaptalia,cordata,2018-03-18T00:00:00Z,4,9,0.641,0.017666667,11.187,0.019,0.018,0.016,NA,1,2,NA,NA,NA,NA,0.092,0.641,0.092,11.187,121.5978261,0.143525741
BMR0648,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Chaptalia cordata,Chaptalia,cordata,2018-03-18T00:00:00Z,1,11,0.787,0.344,15.406,0.419,0.317,0.296,NA,1,3,NA,NA,NA,NA,0.121,0.787,0.121,15.406,127.322314,0.153748412
BMS8360,PE,2018,TRUE,C,ACJ,3490,-13.176195,-71.628844,1,4,Chaptalia cordata,Chaptalia,cordata,2018-03-18T00:00:00Z,3,3,0.54,0.367333333,13.17,0.321,0.469,0.312,NA,1,3,NA,NA,NA,NA,0.101,0.54,0.101,13.17,130.3960396,0.187037037
BMU3906,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Galium hypocarpium,Galium,hypocarpium,2018-03-17T00:00:00Z,1,5,0.041,0.118,1.95,0.099,0.125,0.13,bulk,20,20,NA,NA,NA,NA,0.019,0.00205,9.5e-4,0.0975,102.6315789,0.463414634
BMV0843,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Galium hypocarpium,Galium,hypocarpium,2018-03-17T00:00:00Z,2,4,0.054,0.165666667,2.451,0.15,0.18,0.167,bulk,20,20,NA,NA,NA,NA,0.023,0.0027,0.00115,0.12255,106.5652174,0.425925926
BMX8476,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Senecio sp2,Senecio,sp2,2018-03-17T00:00:00Z,1,10,0.208,0.320666667,7.937,0.291,0.343,0.328,NA,1,2,NA,NA,NA,NA,0.037,0.208,0.037,7.937,214.5135135,0.177884615
BNB4833,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Werneria villosa,Werneria,villosa,2018-03-17T00:00:00Z,5,2,0.025,0.193333333,0.618,0.194,0.21,0.176,bulk,5,10,NA,NA,NA,NA,0.014,0.005,0.0028,0.1236,44.14285714,0.56
BNC7094,PE,2018,TRUE,B,QUE,3884.3,-13.213841,-71.619348,1,2,Hypochaeris taraxacoides,Hypochaeris,taraxacoides,2018-03-17T00:00:00Z,1,5,0.197,0.302,4.63,0.343,0.35,0.213,NA,1,4,NA,NA,NA,NA,0.027,0.197,0.027,4.63,171.4814815,0.137055838
BND4910,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Senecio sp2,Senecio,sp2,2018-03-17T00:00:00Z,2,5,0.113,0.639666667,3.803,0.631,0.601,0.687,NA,1,1,NA,NA,NA,NA,0.018,0.113,0.018,3.803,211.2777778,0.159292035
BNE2196,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Senecio sp2,Senecio,sp2,2018-03-17T00:00:00Z,3,4,0.158,0.172,7.113,0.182,0.145,0.189,NA,1,2,NA,NA,NA,NA,0.022,0.158,0.022,7.113,323.3181818,0.13924050599999999
BNF4403,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Galium hypocarpium,Galium,hypocarpium,2018-03-17T00:00:00Z,3,5,0.063,0.149333333,3.151,0.155,0.15,0.143,bulk,20,20,NA,NA,NA,NA,0.025,0.00315,0.00125,0.15755,126.04,0.396825397
BNG0095,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Senecio sp2,Senecio,sp2,2018-03-17T00:00:00Z,1,7,0.251,0.215,8.49,0.232,0.229,0.184,NA,1,3,NA,NA,NA,NA,0.043,0.251,0.043,8.49,197.4418605,0.171314741
BNI2892,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Luzula spnarrow,Luzula,spnarrow,2018-03-16T00:00:00Z,1,10,0.033,0.187666667,1.352,0.17,0.179,0.214,NA,1,1,NA,NA,NA,NA,0.012,0.033,0.012,1.352,112.6666667,0.363636364
BNJ3956,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2018-03-16T00:00:00Z,5,50,0.37,0.412666667,16.921,0.398,0.435,0.405,NA,1,4,NA,NA,NA,NA,0.173,0.37,NA,16.921,NA,NA
BNK2760,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Luzula spnarrow,Luzula,spnarrow,2018-03-16T00:00:00Z,3,40,0.252,0.321666667,14.478,0.367,0.284,0.314,NA,1,3,NA,NA,NA,NA,0.098,0.252,NA,14.478,NA,NA
BNL2646,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Luzula spnarrow,Luzula,spnarrow,2018-03-16T00:00:00Z,2,23,0.081,0.299,5.841,0.304,0.307,0.286,NA,1,2,NA,NA,NA,NA,0.027,0.081,0.027,5.841,216.3333333,0.333333333
BNM8589,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Luzula spnarrow,Luzula,spnarrow,NA,5,29,0.176,0.207333333,9.805,0.218,0.216,0.188,NA,1,2,NA,NA,NA,NA,0.081,0.176,0.081,9.805,121.0493827,0.460227273
BNN4513,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Luzula spnarrow,Luzula,spnarrow,2018-03-16T00:00:00Z,4,25,0.077,0.281333333,4.993,0.232,0.25,0.362,NA,1,2,NA,NA,NA,NA,0.031,0.077,NA,4.993,NA,NA
BNP1667,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,2018-03-16T00:00:00Z,2,5,0.175,0.431666667,8.096,0.515,0.373,0.407,NA,1,2,NA,NA,NA,NA,0.064,0.175,NA,8.096,NA,NA
BNQ9788,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,2018-03-16T00:00:00Z,1,23,0.151,0.231333333,7.178,0.294,0.215,0.185,NA,1,2,NA,NA,NA,NA,0.065,0.151,NA,7.178,NA,NA
BNR7766,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,2018-03-16T00:00:00Z,4,19,0.229,0.410666667,6.825,0.393,0.475,0.364,NA,1,2,NA,NA,NA,NA,0.095,0.229,NA,6.825,NA,NA
BNS5566,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,2018-03-16T00:00:00Z,3,10,0.283,0.181333333,12.466,0.152,0.192,0.2,NA,1,2,NA,NA,NA,NA,0.107,0.283,NA,12.466,NA,NA
BNT6011,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,2018-03-16T00:00:00Z,5,9,0.128,0.206333333,7.035,0.191,0.161,0.267,NA,1,2,NA,NA,NA,NA,0.055,0.128,NA,7.035,NA,NA
BNU0684,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus spblue,Bromus,spblue,2018-03-16T00:00:00Z,2,57,0.355,0.851333333,6.53,0.847,0.874,0.833,NA,1,3,NA,NA,NA,NA,0.179,0.355,NA,6.53,NA,NA
BNW5908,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,NA,4,44,0.263,0.728,9.211,0.714,0.74,0.73,NA,1,2,NA,NA,NA,NA,0.119,0.263,NA,9.211,NA,NA
BNX8485,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,2018-03-16T00:00:00Z,3,52,0.361,0.686333333,5.294,0.742,0.681,0.636,NA,1,3,NA,NA,NA,NA,0.167,0.361,NA,5.294,NA,NA
BNY4604,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus lanatus,Bromus,lanatus,2018-03-16T00:00:00Z,5,54,0.36,0.837333333,12.449,0.83,0.864,0.818,NA,1,3,NA,NA,NA,NA,0.157,0.36,NA,12.449,NA,NA
BNZ2525,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Bromus spblue,Bromus,spblue,NA,1,49,0.342,0.755333333,11.925,0.765,0.723,0.778,bulk,3,3,NA,NA,NA,NA,0.157,0.114,NA,3.975,NA,NA
BOA3811,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-16T00:00:00Z,2,55,0.11,0.357666667,2.401,0.389,0.364,0.32,NA,1,3,NA,NA,NA,NA,0.062,0.11,NA,2.401,NA,NA
BOB2696,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-16T00:00:00Z,1,78,0.223,0.567,4.095,0.569,0.57,0.562,NA,1,3,NA,NA,NA,NA,0.139,0.223,NA,4.095,NA,NA
BOD8294,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-16T00:00:00Z,4,60,0.222,0.482666667,3.864,0.478,0.49,0.48,NA,1,3,NA,NA,NA,NA,0.113,0.222,NA,3.864,NA,NA
BOE3110,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-16T00:00:00Z,3,64,0.141,0.501,2.961,0.531,0.48,0.492,NA,1,3,NA,NA,NA,NA,0.068,0.141,NA,2.961,NA,NA
BOF6740,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Calamagrostis sp2,Calamagrostis,sp2,2018-03-16T00:00:00Z,5,57,0.173,0.601666667,2.996,0.603,0.598,0.604,NA,1,4,NA,NA,NA,NA,0.087,0.173,NA,2.996,NA,NA
BOG9627,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Juncus sp,Juncus,sp,2018-03-16T00:00:00Z,3,54,0.035,0.314666667,1.079,0.33,0.236,0.378,NA,1,2,NA,NA,NA,NA,0.017,0.035,NA,1.079,NA,NA
BOH5107,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Juncus sp,Juncus,sp,2018-03-16T00:00:00Z,5,55,0.031,0.46,1.03,0.377,0.506,0.497,NA,1,1,NA,NA,NA,NA,0.015,0.031,NA,1.03,NA,NA
BOI7950,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Juncus sp,Juncus,sp,2018-03-16T00:00:00Z,4,51,0.06,0.695333333,1.468,0.813,0.636,0.637,NA,1,3,NA,NA,NA,NA,0.029,0.06,NA,1.468,NA,NA
BOK0761,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Juncus sp,Juncus,sp,2018-03-16T00:00:00Z,2,45,0.034,0.380333333,1.384,0.344,0.386,0.411,NA,1,3,NA,NA,NA,NA,0.02,0.034,NA,1.384,NA,NA
BOL8839,PE,2018,TRUE,C,TRE,3714.6,-13.119707,-71.62093,1,5,Juncus sp,Juncus,sp,2018-03-16T00:00:00Z,1,47,0.035,0.419,0.75,0.409,0.427,0.421,NA,1,1,NA,NA,NA,NA,0.023,0.035,0.023,0.75,32.60869565,0.657142857
BOM7315,PE,2018,TRUE,C,TRE,3714.7,-13.119713,-71.620874,1,3,Neurolepsis sp,Neurolepsis,sp,2018-03-16T00:00:00Z,1,67,0.285,0.272666667,9.406,0.279,0.274,0.265,NA,1,2,NA,NA,NA,MISSING SPECIES,0.158,0.285,NA,9.406,NA,NA
BON4976,PE,2018,TRUE,C,TRE,3714.7,-13.119713,-71.620874,1,3,Neurolepsis sp,Neurolepsis,sp,2018-03-16T00:00:00Z,2,80,0.281,0.250333333,13.522,0.262,0.247,0.242,NA,1,3,NA,NA,NA,MISSING SPECIES,0.169,0.281,NA,13.522,NA,NA
BOO4557,PE,2018,TRUE,C,TRE,3714.7,-13.119713,-71.620874,1,3,Neurolepsis sp,Neurolepsis,sp,2018-03-16T00:00:00Z,3,74,0.397,0.299,14.754,0.297,0.306,0.294,NA,1,2,NA,NA,NA,MISSING SPECIES,0.215,0.397,NA,14.754,NA,NA
BOP2697,PE,2018,TRUE,C,TRE,3714.7,-13.119713,-71.620874,1,3,Neurolepsis sp,Neurolepsis,sp,NA,4,60,0.173,0.216333333,9.91,0.217,0.215,0.217,NA,1,1,NA,NA,NA,NA,0.092,0.173,NA,9.91,NA,NA
BOR6657,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Pteridium aquilinum,Pteridium,aquilinum,NA,1,58,35.818,0.636666667,741.917,0.681,0.697,0.532,NA,1,46,NA,NA,NA,9 scans,26.4,35.818,26.4,741.917,28.10291667,0.737059579
BOS9200,PE,2018,TRUE,C,TRE,3714.7,-13.119713,-71.620874,1,3,Neurolepsis sp,Neurolepsis,sp,2018-03-16T00:00:00Z,5,66,0.096,0.194333333,3.992,0.197,0.199,0.187,NA,1,3,NA,NA,NA,MISSING SPECIES,0.055,0.096,NA,3.992,NA,NA
BOT1325,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Pteridium aquilinum,Pteridium,aquilinum,2018-03-17T00:00:00Z,2,81,17.896,0.811,123.768,0.73,0.781,0.922,NA,1,25,NA,NA,NA,NA,7.762,17.896,NA,123.768,NA,NA
BOU1926,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Pteridium aquilinum,Pteridium,aquilinum,2018-03-17T00:00:00Z,1,75,22.989,0.650666667,354.35,0.567,0.826,0.559,NA,1,46,NA,NA,NA,NA,13.139,22.989,NA,354.35,NA,NA
BOV5280,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Pteridium aquilinum,Pteridium,aquilinum,2018-03-17T00:00:00Z,4,43,14.421,0.679333333,287.825,0.783,0.604,0.651,NA,1,14,NA,NA,NA,NA,7.632,14.421,NA,287.825,NA,NA
BOW7542,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Pteridium aquilinum,Pteridium,aquilinum,2018-03-17T00:00:00Z,3,36,21.251,0.936333333,216.399,0.925,0.901,0.983,NA,1,7,NA,NA,NA,From below this line is definitely correct date and site!,10.767,21.251,NA,216.399,NA,NA
BOY8778,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Pteridium aquilinum,Pteridium,aquilinum,NA,2,67,34.549,0.534,691.951,0.544,0.568,0.49,NA,1,92,NA,NA,NA,NA,26.6,34.549,26.6,691.951,26.01319549,0.769920982
BOZ5352,PE,2018,TRUE,B,WAY,NA,NA,NA,1,5,Pteridium aquilinum,Pteridium,aquilinum,2018-03-17T00:00:00Z,5,30,4.734,0.611333333,85.126,0.537,0.622,0.675,NA,1,10,NA,NA,NA,NA,2.2,4.734,2.2,85.126,38.69363636,0.464723278
BPB2655,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Pteridium aquilinum,Pteridium,aquilinum,2018-03-17T00:00:00Z,3,35,9.233,0.427333333,209.993,0.429,0.373,0.48,NA,1,11,NA,NA,NA,2 scans,5.9,9.233,5.9,209.993,35.5920339,0.639012239
BPC5678,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Pteridium aquilinum,Pteridium,aquilinum,NA,5,30,10.648,0.568333333,233.523,0.607,0.564,0.534,NA,1,47,NA,NA,NA,NA,7.1,10.648,7.1,233.523,32.89056338,0.666791886
BPD7633,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Pteridium aquilinum,Pteridium,aquilinum,NA,4,48,13.743,0.711,247.14,0.694,0.693,0.746,NA,1,18,NA,NA,NA,4 scans,10.4,13.743,10.4,247.14,23.76346154,0.75674889
BPG0220,PE,2018,TRUE,B,WAY,3077.1,-13.180036,-71.588263,1,3,Pteridium aquilinum,Pteridium,aquilinum,2018-03-17T00:00:00Z,6,43,14.129,0.658333333,272.244,0.543,0.666,0.766,NA,1,29,NA,NA,NA,Envople says 'for press',6.6,14.129,6.6,272.244,41.24909091,0.467124354
BPM6260,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,5,42,0.075,0.356666667,1.67,0.324,0.356,0.39,NA,1,2,NA,NA,NA,NA,0.034,0.075,0.034,1.67,49.11764706,0.453333333
BPN6381,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2018-03-18T00:00:00Z,5,42,0.689,0.263666667,32.155,0.262,0.267,0.262,NA,1,3,NA,NA,NA,No height on envelope,0.296,0.689,0.296,32.155,108.6317568,0.429608128
BPO5573,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,3,57,0.071,0.257,1.932,0.259,0.257,0.255,NA,1,2,NA,NA,NA,NA,0.028,0.071,0.028,1.932,69,0.394366197
BPP6012,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2018-03-18T00:00:00Z,4,40,0.648,0.336333333,23.089,0.329,0.387,0.293,NA,1,3,NA,NA,NA,NA,0.263,0.648,0.263,23.089,87.79087452,0.405864198
BPQ0536,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Chaptalia cordata,Chaptalia,cordata,2018-03-17T00:00:00Z,3,7,0.28,0.302666667,5.819,0.304,0.336,0.268,NA,1,1,NA,NA,NA,NA,0.043,0.28,0.043,5.819,135.3255814,0.153571429
BPR0543,PE,2018,TRUE,B,QUE,3890,-13.214201,-71.619384,1,3,Asteraceae sphairyleaf,Asteraceae,sphairyleaf,NA,2,2,0.045,0.130333333,2.368,0.147,0.129,0.115,bulk,5,7,NA,NA,NA,NA,0.01,0.009,0.002,0.4736,236.8,0.222222222
BPT3450,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2018-03-18T00:00:00Z,1,46,0.906,0.312333333,36.189,0.308,0.299,0.33,NA,1,4,NA,NA,NA,NA,0.336,0.906,0.336,36.189,107.7053571,0.370860927
BPU8368,PE,2018,TRUE,B,QUE,3882.9,-13.213786,-71.619294,1,1,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,NA,4,3,0.02,0.216,0.821,0.214,0.241,0.193,NA,1,1,NA,NA,NA,NA,0.01,0.02,0.01,0.821,82.1,0.5
BPV1857,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,4,52,0.108,0.359666667,2.206,0.367,0.394,0.318,NA,1,4,NA,NA,NA,NA,0.049,0.108,0.049,2.206,45.02040816,0.453703704
BPW4944,PE,2018,TRUE,C,WAY,3123.3,-13.180527,-71.589873,1,4,Calamagrostis sp2,Calamagrostis,sp2,2018-03-18T00:00:00Z,2,60,0.151,0.351666667,3.079,0.377,0.372,0.306,NA,1,4,NA,NA,NA,NA,0.072,0.151,0.072,3.079,42.76388889,0.476821192
